user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
Zape2-megahit_bin.38	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__	N/A	N/A	N/A	N/A	N/A	GCA_003478935.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985	93.53	0.911	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_017472605.1, s__KLE1615 sp017472605, 95.0, 77.63, 0.073; GCA_905214365.1, s__KLE1615 sp905214365, 95.0, 76.32, 0.078	42.53	11	0.99553	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Zape2-megahit_bin.4	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385	GCA_003514385.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385	95.9	0.914	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
Zape2-megahit_bin.5	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella sp900765975	GCA_900765975.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella sp900765975	96.67	0.786	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
Zape2-megahit_bin.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A	GCF_003437535.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A	95.9	0.809	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
Zape2-megahit_bin.8	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_009696075.1, s__Holdemanella porci, 95.0, 93.04, 0.83; GCF_003436425.1, s__Holdemanella sp003436425, 95.0, 92.65, 0.872; GCA_900556915.1, s__Holdemanella sp900556915, 95.0, 91.46, 0.587; GCF_000156655.1, s__Holdemanella biformis, 95.0, 88.66, 0.851; GCA_900547815.1, s__Holdemanella sp900547815, 95.0, 88.24, 0.757; GCF_003458715.1, s__Holdemanella sp003458715, 95.0, 86.77, 0.806; GCA_900754615.1, s__Holdemanella sp900754615, 95.0, 86.57, 0.799	62.21	11	0.99462	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Zape2-megahit_bin.9	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria rosea	GCF_006094695.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Kocuria;s__Kocuria rosea	99.01	0.978	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
Zape3-megahit_bin.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-510;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-510;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_000434615.1, s__CAG-510 sp000434615, 95.0, 94.47, 0.95; GCA_002432425.1, s__CAG-510 sp002432425, 95.0, 92.47, 0.899; GCA_900551115.1, s__CAG-510 sp900551115, 95.0, 77.99, 0.269; GCA_017482205.1, s__CAG-510 sp017482205, 95.0, 77.7, 0.205; GCA_900550475.1, s__CAG-510 sp900550475, 95.0, 77.46, 0.245; GCA_013316825.1, s__CAG-510 sp003979355, 95.0, 77.18, 0.164; GCA_910577015.1, s__CAG-510 sp910577015, 95.0, 77.16, 0.193; GCA_014804445.1, s__CAG-510 sp014804445, 95.0, 77.06, 0.211; GCA_910578335.1, s__CAG-510 sp910578335, 95.0, 77.03, 0.205; GCA_910577105.1, s__CAG-510 sp910577105, 95.0, 76.89, 0.193	72.04	11	0.99474	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Zape3-megahit_bin.10	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__	N/A	N/A	N/A	N/A	N/A	GCA_000431135.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__CAG-590 sp000431135	94.51	0.785	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900769115.1, s__CAG-590 sp900769115, 95.0, 84.9, 0.596; GCA_902762905.1, s__CAG-590 sp003530125, 95.0, 84.46, 0.634; GCA_900552885.1, s__CAG-590 sp900552885, 95.0, 84.07, 0.644; GCA_017622535.1, s__CAG-590 sp017622535, 95.0, 78.69, 0.194; GCA_017439675.1, s__CAG-590 sp017439675, 95.0, 78.58, 0.195; GCA_900544905.1, s__CAG-590 sp900544905, 95.0, 78.21, 0.196; GCA_015057435.1, s__CAG-590 sp015057435, 95.0, 78.08, 0.203; GCA_017395635.1, s__CAG-590 sp017395635, 95.0, 78.07, 0.222; GCA_900548855.1, s__CAG-590 sp900548855, 95.0, 78.01, 0.213; GCA_910585605.1, s__CAG-590 sp910585605, 95.0, 77.93, 0.233; GCA_905236365.1, s__CAG-590 sp905236365, 95.0, 77.56, 0.175; GCA_015057325.1, s__CAG-590 sp015057325, 95.0, 77.52, 0.133; GCA_017469275.1, s__CAG-590 sp017469275, 95.0, 77.5, 0.126; GCA_902793335.1, s__CAG-590 sp902793335, 95.0, 77.47, 0.133; GCA_017470935.1, s__CAG-590 sp017470935, 95.0, 77.42, 0.104; GCA_910584695.1, s__CAG-590 sp910584695, 95.0, 77.26, 0.196; GCA_905235345.1, s__CAG-590 sp905235345, 95.0, 77.22, 0.143; GCA_905235545.1, s__CAG-590 sp905235545, 95.0, 77.14, 0.149; GCA_900313855.1, s__CAG-590 sp900313855, 95.0, 76.67, 0.142; GCA_017479085.1, s__CAG-590 sp017479085, 95.0, 76.64, 0.179	73.83	11	0.99618	Genome has more than 10.0% of markers with multiple hits;Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Zape3-megahit_bin.11	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__	N/A	N/A	N/A	N/A	N/A	GCA_900549635.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900549635	94.78	0.838	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_003516765.1, s__CAG-170 sp003516765, 95.0, 82.93, 0.646; GCA_002437575.1, s__CAG-170 sp002437575, 95.0, 82.5, 0.656; GCA_000436735.1, s__CAG-170 sp000436735, 95.0, 79.73, 0.302; GCA_900555665.1, s__CAG-170 sp900555665, 95.0, 79.1, 0.206; GCA_002404795.1, s__CAG-170 sp002404795, 95.0, 79.01, 0.33; GCA_900751035.1, s__CAG-170 sp900751035, 95.0, 78.66, 0.244; GCA_000432135.1, s__CAG-170 sp000432135, 95.0, 78.57, 0.326; GCA_900545925.1, s__CAG-170 sp900545925, 95.0, 78.45, 0.268; GCA_900553545.1, s__CAG-170 sp900553545, 95.0, 78.44, 0.199; GCA_900548625.1, s__CAG-170 sp900548625, 95.0, 78.06, 0.285; GCA_016297855.1, s__CAG-170 sp016297855, 95.0, 77.88, 0.189; GCA_905214155.1, s__CAG-170 sp905214155, 95.0, 77.65, 0.241; GCA_902803075.1, s__CAG-170 sp902803075, 95.0, 77.57, 0.127; GCA_002298695.1, s__CAG-170 sp002298695, 95.0, 77.51, 0.206; GCA_004555655.1, s__CAG-170 sp004555655, 95.0, 77.48, 0.261; GCA_902796245.1, s__CAG-170 sp902796245, 95.0, 77.21, 0.271; GCA_016296635.1, s__CAG-170 sp016296635, 95.0, 77.18, 0.113	33.08	11	0.99764	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Zape3-megahit_bin.12	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Fimadaptatus;s__Fimadaptatus sp900553645	GCA_900553645.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Fimadaptatus;s__Fimadaptatus sp900553645	96.68	0.903	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
Zape3-megahit_bin.13	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__	ANI	classification based on placement in class-level tree	GCA_019118505.1, s__Dysosmobacter excrementavium, 95.0, 79.05, 0.419; GCA_900770295.1, s__Dysosmobacter sp900770295, 95.0, 79.02, 0.441; GCF_016902445.1, s__Dysosmobacter avistercoris, 95.0, 78.92, 0.483; GCA_019118245.1, s__Dysosmobacter excrementigallinarum, 95.0, 78.85, 0.443; GCA_900544955.1, s__Dysosmobacter sp900544955, 95.0, 78.82, 0.429; GCF_018228705.1, s__Dysosmobacter sp018228705, 95.0, 78.78, 0.427; GCA_019118935.1, s__Dysosmobacter pullicola, 95.0, 78.74, 0.46; GCA_004558115.1, s__Dysosmobacter sp004558115, 95.0, 78.51, 0.334; GCF_005121165.2, s__Dysosmobacter welbionis, 95.0, 78.51, 0.424; GCA_900551885.1, s__Dysosmobacter sp900551885, 95.0, 78.49, 0.346; GCA_900550685.1, s__Dysosmobacter sp900550685, 95.0, 78.44, 0.325; GCA_905200545.1, s__Dysosmobacter sp905200545, 95.0, 78.43, 0.389; GCA_000436875.1, s__Dysosmobacter sp000436875, 95.0, 78.41, 0.391; GCA_910585385.1, s__Dysosmobacter sp910585385, 95.0, 78.39, 0.336; GCA_904393855.1, s__Dysosmobacter sp904393855, 95.0, 78.33, 0.306; GCA_017937405.1, s__Dysosmobacter sp017937405, 95.0, 78.29, 0.405; GCA_910585165.1, s__Dysosmobacter sp910585165, 95.0, 78.12, 0.296; GCF_000403435.2, s__Dysosmobacter sp000403435, 95.0, 78.09, 0.431; GCA_900548505.1, s__Dysosmobacter sp900548505, 95.0, 78.09, 0.339; GCA_900546705.1, s__Dysosmobacter sp900546705, 95.0, 78.08, 0.346; GCA_900544615.1, s__Dysosmobacter sp900544615, 95.0, 78.05, 0.339; GCA_900544105.1, s__Dysosmobacter sp900544105, 95.0, 77.94, 0.27; GCA_017469475.1, s__Dysosmobacter sp017469475, 95.0, 77.93, 0.339; GCA_910579435.1, s__Dysosmobacter sp910579435, 95.0, 77.92, 0.344; GCA_900763685.1, s__Dysosmobacter sp900763685, 95.0, 77.92, 0.225; GCF_014297285.1, s__Dysosmobacter sp001916835, 95.0, 77.9, 0.346; GCA_014799855.1, s__Dysosmobacter sp014799855, 95.0, 77.9, 0.204; GCA_910574635.1, s__Dysosmobacter sp009774015, 95.0, 77.89, 0.358; GCA_910576865.1, s__Dysosmobacter sp910576865, 95.0, 77.88, 0.348; GCA_910575505.1, s__Dysosmobacter sp910575505, 95.0, 77.87, 0.348; GCA_910588175.1, s__Dysosmobacter sp910588175, 95.0, 77.79, 0.308; GCA_004553545.1, s__Dysosmobacter sp004553545, 95.0, 77.77, 0.263; GCA_900542115.1, s__Dysosmobacter sp900542115, 95.0, 77.76, 0.244; GCA_910584465.1, s__Dysosmobacter sp910584465, 95.0, 77.75, 0.329; GCA_910583695.1, s__Dysosmobacter sp910583695, 95.0, 77.7, 0.37; GCA_910584075.1, s__Dysosmobacter sp910584075, 95.0, 77.7, 0.348; GCA_910587705.1, s__Dysosmobacter sp910587705, 95.0, 77.7, 0.341; GCA_017482345.1, s__Dysosmobacter sp017482345, 95.0, 77.67, 0.223; GCA_015067995.1, s__Dysosmobacter sp015067995, 95.0, 77.66, 0.199; GCA_910587525.1, s__Dysosmobacter sp910587525, 95.0, 77.63, 0.308; GCF_900115635.1, s__Dysosmobacter sp900115635, 95.0, 77.63, 0.303; GCA_910583785.1, s__Dysosmobacter sp910583785, 95.0, 77.6, 0.313; GCA_016293265.1, s__Dysosmobacter sp016293265, 95.0, 77.58, 0.308; GCA_910587875.1, s__Dysosmobacter sp910587875, 95.0, 77.55, 0.325; GCA_017380995.1, s__Dysosmobacter sp017380995, 95.0, 77.54, 0.156; GCA_910579365.1, s__Dysosmobacter sp910579365, 95.0, 77.51, 0.344; GCA_910575815.1, s__Dysosmobacter sp910575815, 95.0, 77.47, 0.327; GCA_910586735.1, s__Dysosmobacter sp910586735, 95.0, 77.45, 0.32; GCA_910588005.1, s__Dysosmobacter sp910588005, 95.0, 77.45, 0.327; GCA_910584995.1, s__Dysosmobacter sp910584995, 95.0, 77.43, 0.318; GCA_009773995.1, s__Dysosmobacter sp009773995, 95.0, 77.42, 0.31; GCF_018408705.1, s__Dysosmobacter sp014297375, 95.0, 77.23, 0.277; GCA_910578935.1, s__Dysosmobacter sp910578935, 95.0, 77.22, 0.289; GCA_015068025.1, s__Dysosmobacter sp015068025, 95.0, 77.15, 0.242; GCA_910585245.1, s__Dysosmobacter sp910585245, 95.0, 77.05, 0.261; GCA_017547085.1, s__Dysosmobacter sp017547085, 95.0, 77.04, 0.173; GCA_015068335.1, s__Dysosmobacter sp015068335, 95.0, 77.0, 0.203; GCA_017410185.1, s__Dysosmobacter sp017410185, 95.0, 76.98, 0.154; GCA_910576845.1, s__Dysosmobacter sp910576845, 95.0, 76.78, 0.154; GCA_905234565.1, s__Dysosmobacter sp905234565, 95.0, 76.73, 0.164; GCA_910589315.1, s__Dysosmobacter sp910589315, 95.0, 76.72, 0.161; GCA_910577405.1, s__Dysosmobacter sp910577405, 95.0, 76.44, 0.175; GCA_017445875.1, s__Dysosmobacter sp017445875, 95.0, 75.82, 0.027; GCA_017446225.1, s__Dysosmobacter sp017446225, 95.0, 75.7, 0.066; GCA_017527365.1, s__Dysosmobacter sp017527365, 95.0, 75.7, 0.057; GCA_017526785.1, s__Dysosmobacter sp017526785, 95.0, 75.63, 0.038; GCA_017447005.1, s__Dysosmobacter sp017447005, 95.0, 75.21, 0.045; GCA_905236835.1, s__Dysosmobacter sp905236835, 95.0, 74.95, 0.013; GCA_905233795.1, s__Dysosmobacter sp905233795, 95.0, 74.82, 0.024	63.48	11	0.93763	N/A
Zape3-megahit_bin.14	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-710;s__CAG-710 sp000432595	GCA_000432595.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-710;s__CAG-710 sp000432595	95.35	0.858	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
Zape3-megahit_bin.15	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__	N/A	N/A	N/A	N/A	N/A	GCF_000156655.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	92.65	0.89	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900547815.1, s__Holdemanella sp900547815, 95.0, 91.05, 0.838; GCA_900556915.1, s__Holdemanella sp900556915, 95.0, 90.02, 0.727; GCF_003436425.1, s__Holdemanella sp003436425, 95.0, 89.71, 0.883; GCF_009696075.1, s__Holdemanella porci, 95.0, 89.12, 0.857; GCF_003458715.1, s__Holdemanella sp003458715, 95.0, 87.97, 0.877; GCA_900754615.1, s__Holdemanella sp900754615, 95.0, 87.54, 0.864	55.9	11	0.99759	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Zape3-megahit_bin.16	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__	N/A	N/A	N/A	N/A	N/A	GCA_000436335.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335	82.62	0.757	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_900547275.1, s__CAG-217 sp900547275, 95.0, 78.1, 0.135	91.78	11	0.98387	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Zape3-megahit_bin.17	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__	N/A	N/A	N/A	N/A	N/A	GCA_003478935.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985	94.31	0.847	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_017472605.1, s__KLE1615 sp017472605, 95.0, 77.14, 0.081; GCA_905214365.1, s__KLE1615 sp905214365, 95.0, 77.11, 0.105	70.79	11	0.9966	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Zape3-megahit_bin.18	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1494;s__UMGS1494 sp900552305	GCA_900552305.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1494;s__UMGS1494 sp900552305	95.22	0.805	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
Zape3-megahit_bin.19	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__	ANI	classification based on placement in class-level tree	GCA_017464805.1, s__UBA1740 sp017464805, 95.0, 77.56, 0.123; GCA_017410065.1, s__UBA1740 sp017410065, 95.0, 77.43, 0.028; GCA_017621755.1, s__UBA1740 sp017621755, 95.0, 77.4, 0.171; GCA_004558975.1, s__UBA1740 sp004558975, 95.0, 77.01, 0.051; GCA_017467085.1, s__UBA1740 sp017467085, 95.0, 76.81, 0.047; GCA_902779285.1, s__UBA1740 sp902779285, 95.0, 76.8, 0.053; GCA_017452895.1, s__UBA1740 sp017452895, 95.0, 76.73, 0.081; GCA_017501005.1, s__UBA1740 sp017501005, 95.0, 76.63, 0.05; GCA_900767415.1, s__UBA1740 sp900767415, 95.0, 76.58, 0.08; GCA_017462545.1, s__UBA1740 sp017462545, 95.0, 76.58, 0.157; GCA_017961575.1, s__UBA1740 sp017961575, 95.0, 76.57, 0.049; GCA_017407375.1, s__UBA1740 sp017407375, 95.0, 76.54, 0.047; GCA_015064555.1, s__UBA1740 sp015064555, 95.0, 76.52, 0.018; GCA_017556685.1, s__UBA1740 sp017556685, 95.0, 76.45, 0.062; GCA_902778985.1, s__UBA1740 sp902778985, 95.0, 76.44, 0.071; GCA_017504405.1, s__UBA1740 sp017504405, 95.0, 76.39, 0.024; GCA_015065175.1, s__UBA1740 sp015065175, 95.0, 76.34, 0.019; GCA_017938205.1, s__UBA1740 sp017938205, 95.0, 76.32, 0.035; GCA_017504785.1, s__UBA1740 sp017504785, 95.0, 76.28, 0.041; GCA_015064745.1, s__UBA1740 sp015064745, 95.0, 76.24, 0.055; GCA_017630995.1, s__UBA1740 sp017630995, 95.0, 76.23, 0.011; GCA_017936565.1, s__UBA1740 sp017936565, 95.0, 76.15, 0.033; GCA_017938425.1, s__UBA1740 sp017938425, 95.0, 76.14, 0.033; GCA_017500625.1, s__UBA1740 sp017500625, 95.0, 76.08, 0.043; GCA_015063765.1, s__UBA1740 sp015063765, 95.0, 76.02, 0.049; GCA_017456985.1, s__UBA1740 sp017456985, 95.0, 75.99, 0.057; GCA_902796505.1, s__UBA1740 sp902796505, 95.0, 75.99, 0.059; GCA_017481225.1, s__UBA1740 sp017481225, 95.0, 75.99, 0.014; GCA_017471825.1, s__UBA1740 sp017471825, 95.0, 75.97, 0.028; GCA_017453245.1, s__UBA1740 sp017453245, 95.0, 75.94, 0.017; GCA_017403155.1, s__UBA1740 sp017403155, 95.0, 75.93, 0.028; GCA_017648085.1, s__UBA1740 sp017648085, 95.0, 75.91, 0.017; GCA_017467105.1, s__UBA1740 sp017467105, 95.0, 75.91, 0.015; GCA_905210485.1, s__UBA1740 sp905210485, 95.0, 75.88, 0.053; GCA_017508465.1, s__UBA1740 sp017508465, 95.0, 75.75, 0.015; GCA_017508195.1, s__UBA1740 sp017508195, 95.0, 75.75, 0.014; GCA_017652965.1, s__UBA1740 sp017652965, 95.0, 75.73, 0.028; GCA_017455905.1, s__UBA1740 sp017455905, 95.0, 75.69, 0.035; GCA_017462485.1, s__UBA1740 sp017462485, 95.0, 75.64, 0.023; GCA_002315715.1, s__UBA1740 sp002315715, 95.0, 75.63, 0.054; GCA_017960705.1, s__UBA1740 sp017960705, 95.0, 75.62, 0.048; GCA_015063445.1, s__UBA1740 sp015063445, 95.0, 75.61, 0.016; GCA_017501245.1, s__UBA1740 sp017501245, 95.0, 75.6, 0.029; GCA_017958845.1, s__UBA1740 sp017958845, 95.0, 75.58, 0.046; GCA_017503105.1, s__UBA1740 sp017503105, 95.0, 75.58, 0.026; GCA_017501175.1, s__UBA1740 sp017501175, 95.0, 75.56, 0.014; GCA_017472305.1, s__UBA1740 sp017472305, 95.0, 75.55, 0.017; GCA_017935065.1, s__UBA1740 sp017935065, 95.0, 75.53, 0.022; GCA_015063385.1, s__UBA1740 sp015063385, 95.0, 75.52, 0.026; GCA_017631325.1, s__UBA1740 sp017631325, 95.0, 75.51, 0.018; GCA_904501765.1, s__UBA1740 sp904501765, 95.0, 75.49, 0.017; GCA_017629925.1, s__UBA1740 sp017629925, 95.0, 75.48, 0.013; GCA_017397205.1, s__UBA1740 sp017397205, 95.0, 75.37, 0.055; GCA_017463125.1, s__UBA1740 sp017463125, 95.0, 75.34, 0.019; GCA_015064665.1, s__UBA1740 sp015064665, 95.0, 75.32, 0.021; GCA_017467205.1, s__UBA1740 sp017467205, 95.0, 75.29, 0.029; GCA_017453365.1, s__UBA1740 sp017453365, 95.0, 75.27, 0.014; GCA_017546745.1, s__UBA1740 sp017546745, 95.0, 75.26, 0.011; GCA_017533565.1, s__UBA1740 sp017533565, 95.0, 75.21, 0.026; GCA_017467165.1, s__UBA1740 sp017467165, 95.0, 75.16, 0.016; GCA_017456895.1, s__UBA1740 sp017456895, 95.0, 75.16, 0.017; GCA_017646745.1, s__UBA1740 sp017646745, 95.0, 75.13, 0.021; GCA_015063525.1, s__UBA1740 sp015063525, 95.0, 75.12, 0.014; GCA_017508665.1, s__UBA1740 sp017508665, 95.0, 75.03, 0.01; GCA_017462605.1, s__UBA1740 sp017462605, 95.0, 74.98, 0.013; GCA_017522795.1, s__UBA1740 sp017522795, 95.0, 74.86, 0.01; GCA_017621415.1, s__UBA1740 sp017621415, 95.0, 74.84, 0.018; GCA_017504605.1, s__UBA1740 sp017504605, 95.0, 74.77, 0.025; GCA_017936125.1, s__UBA1740 sp017936125, 95.0, 74.62, 0.009; GCA_017462445.1, s__UBA1740 sp017462445, 95.0, 74.6, 0.011; GCA_017463765.1, s__UBA1740 sp017463765, 95.0, 74.58, 0.012; GCA_017411605.1, s__UBA1740 sp017411605, 95.0, 74.51, 0.012	86.42	11	0.93555	N/A
Zape3-megahit_bin.2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp900066115	GCF_003461625.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp900066115	96.45	0.869	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
Zape3-megahit_bin.20	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp004556345	GCA_004556345.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp004556345	97.14	0.883	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
Zape3-megahit_bin.21	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855	GCA_001940855.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855	96.43	0.901	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
Zape3-megahit_bin.22	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000436735	GCA_000436735.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000436735	97.37	0.769	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
