Sample_ID	Prediction_tool	Contig_ID	Product_class	BGC_probability	BGC_complete	BGC_start	BGC_end	BGC_length	CDS_ID	CDS_count	PFAM_domains	MIBiG_ID	InterPro_ID
AW107	antiSMASH	NODE_4303_length_7412_cov_55.7	RRE-containing	NA	No	1	7412	7413	NA;IAIMAI_260390;IAIMAI_260395;IAIMAI_260400;IAIMAI_260405;IAIMAI_260410;IAIMAI_260415;IAIMAI_260420;IAIMAI_260425	8	PF05402;Stand_Alone_Lasso_RRE;Peptidase_M50	NA	NA
AW107	antiSMASH	NODE_4963_length_6853_cov_51.5	Phosphonate	NA	No	1	6853	6854	NA;IAIMAI_281315;IAIMAI_281320;IAIMAI_281325;IAIMAI_281330	4	NTP_transf_3;Aminotran_5;Aminotran_1_2;TPP_enzyme_N;TPP_enzyme_C;CTP_transf_like;phosphonates;PEP_mutase	NA	NA
AW107	antiSMASH	NODE_5231_length_6654_cov_135.6	Arylpolyene	NA	No	1	6654	6655	NA;IAIMAI_289070;IAIMAI_289075;IAIMAI_289080;IAIMAI_289085;IAIMAI_289090;IAIMAI_289095;IAIMAI_289100;IAIMAI_289105;IAIMAI_289110;IAIMAI_289115	10	APE_KS2;PP-binding;APE_KS2	NA	NA
AW107	antiSMASH	NODE_5336_length_6576_cov_72.5	RRE-containing	NA	No	1	6576	6577	NA;IAIMAI_292180;IAIMAI_292185;IAIMAI_292190;IAIMAI_292195;IAIMAI_292200	5	Stand_Alone_Lasso_RRE;PF05402;NTP_transf_5	NA	NA
AW107	antiSMASH	NODE_5537_length_6440_cov_33.3	Phosphonate	NA	No	1	6440	6441	NA;IAIMAI_298135;IAIMAI_298140;IAIMAI_298145;IAIMAI_298150;IAIMAI_298155	5	TPP_enzyme_N;TPP_enzyme_C;NTP_transf_3;CTP_transf_like;phosphonates;PEP_mutase;Aminotran_5	NA	NA
AW107	antiSMASH	NODE_5764_length_6303_cov_31.4	Ranthipeptide	NA	No	1	6303	6304	NA;IAIMAI_304245;IAIMAI_304250;IAIMAI_304255;IAIMAI_304260;IAIMAI_304265;IAIMAI_304270	6	Ranthipeptide_rSAM_RRE;PF04055;Fer4_12;TIGR04085;TIGR03973;SCIFF	NA	NA
AW107	antiSMASH	NODE_622_length_19421_cov_73.0	Ladderane	NA	No	1	19421	19422	NA;IAIMAI_85270;IAIMAI_85275;IAIMAI_85280;IAIMAI_85285;IAIMAI_85290;IAIMAI_85295;IAIMAI_85300;IAIMAI_85305;IAIMAI_85310;IAIMAI_85315;IAIMAI_85320;IAIMAI_85325;IAIMAI_85330;IAIMAI_85335;IAIMAI_85340;IAIMAI_85345;IAIMAI_85350;IAIMAI_85355;IAIMAI_85360	19	fabH;ladderane;t2fas;APE_KS2;PP-binding;Glycos_transf_2;PP-binding	NA	NA
AW107	antiSMASH	NODE_645_length_19042_cov_40.5	Phosphonate	NA	No	1	19042	19043	NA;IAIMAI_87255;IAIMAI_87260;IAIMAI_87265;IAIMAI_87270;IAIMAI_87275;IAIMAI_87280;IAIMAI_87285;IAIMAI_87290;IAIMAI_87295;IAIMAI_87300;IAIMAI_87305;IAIMAI_87310;IAIMAI_87315;IAIMAI_87320;IAIMAI_87325;IAIMAI_87330	16	ADH_N;ADH_zinc_N;TPP_enzyme_N;TPP_enzyme_C;Fe-ADH;CTP_transf_like;phosphonates;PEP_mutase;TPP_enzyme_N;TPP_enzyme_C;RmlD_sub_bind;DegT_DnrJ_EryC1;Aminotran_1_2;RmlD_sub_bind;Polysacc_synt_2;NAD_binding_4;NTP_transf_3	NA	NA
AW107	antiSMASH	NODE_6463_length_5883_cov_27.6	T1PKS	NA	No	1	5883	5884	NA;IAIMAI_323325	1	PKS_KS;PKS_AT	NA	NA
AW107	antiSMASH	NODE_6741_length_5752_cov_11.7	RiPP-like	NA	No	1	5752	5753	NA;IAIMAI_330545;IAIMAI_330550;IAIMAI_330555;IAIMAI_330560;IAIMAI_330565;IAIMAI_330570;IAIMAI_330575;IAIMAI_330580	8	Linocin_M18	NA	NA
AW107	antiSMASH	NODE_6765_length_5742_cov_11.6	NRPS	NA	No	1	5742	5743	NA;IAIMAI_331190;IAIMAI_331195;IAIMAI_331200;IAIMAI_331205	4	PP-binding;Condensation;Condensation;AMP-binding	NA	NA
AW107	antiSMASH	NODE_6839_length_5707_cov_19.3	Ranthipeptide	NA	No	1	5707	5708	NA;IAIMAI_333220;IAIMAI_333225;IAIMAI_333230	3	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085	NA	NA
AW107	antiSMASH	NODE_7021_length_5622_cov_18.2	Arylpolyene	NA	No	1	5622	5623	NA;IAIMAI_337645;IAIMAI_337650;IAIMAI_337655;IAIMAI_337660;IAIMAI_337665;IAIMAI_337670	6	APE_KS2;Glycos_transf_2	NA	NA
AW107	antiSMASH	NODE_7110_length_5584_cov_26.5	RRE-containing	NA	No	1	5584	5585	NA;IAIMAI_339745;IAIMAI_339750;IAIMAI_339755;IAIMAI_339760;IAIMAI_339765;IAIMAI_339770;IAIMAI_339775;IAIMAI_339780;IAIMAI_339785	9	PF05402;Stand_Alone_Lasso_RRE;PF04055	NA	NA
AW107	antiSMASH	NODE_721_length_18079_cov_131.8	Phosphonate	NA	No	1	10044	10045	NA;IAIMAI_92860;IAIMAI_92865;IAIMAI_92870;IAIMAI_92875;IAIMAI_92880;IAIMAI_92885;IAIMAI_92890;IAIMAI_92895;IAIMAI_92900;IAIMAI_92905	10	Fe-ADH;NTP_transf_3;TPP_enzyme_N;TPP_enzyme_C;phosphonates;PEP_mutase;AMP-binding	NA	NA
AW107	antiSMASH	NODE_7292_length_5511_cov_69.1	Cyclic-lactone-autoinducer	NA	No	1	5511	5512	NA;IAIMAI_344450;IAIMAI_344455;IAIMAI_344460;IAIMAI_344465;IAIMAI_344470;IAIMAI_344475	6	Aminotran_1_2;AgrB	NA	NA
AW107	antiSMASH	NODE_777_length_17369_cov_74.6	NRPS-like	NA	No	1	17369	17370	NA;IAIMAI_96980;IAIMAI_96985;IAIMAI_96990;IAIMAI_96995;IAIMAI_97000;IAIMAI_97005;IAIMAI_97010;IAIMAI_97015;IAIMAI_97020;IAIMAI_97025;IAIMAI_97030;IAIMAI_97035;IAIMAI_97040;IAIMAI_97045;IAIMAI_97050;IAIMAI_97055	16	AMP-binding;PP-binding	NA	NA
AW107	antiSMASH	NODE_7780_length_5323_cov_17.9	Arylpolyene	NA	No	1	5323	5324	NA;IAIMAI_356285;IAIMAI_356290;IAIMAI_356295;IAIMAI_356300;IAIMAI_356305	5	AMP-binding;PP-binding;APE_KS1	NA	NA
AW107	antiSMASH	NODE_78_length_44923_cov_144.1	Arylpolyene	NA	No	1	32690	32691	NA;IAIMAI_21985;IAIMAI_21990;IAIMAI_21995;IAIMAI_22000;IAIMAI_22005;IAIMAI_22010;IAIMAI_22015;IAIMAI_22020;IAIMAI_22025;IAIMAI_22030;IAIMAI_22035;IAIMAI_22040;IAIMAI_22045;IAIMAI_22050;IAIMAI_22055;IAIMAI_22060;IAIMAI_22065;IAIMAI_22070;IAIMAI_22075;IAIMAI_22080;IAIMAI_22085;IAIMAI_22090;IAIMAI_22095;IAIMAI_22100;IAIMAI_22105;IAIMAI_22110;IAIMAI_22115	27	adh_short;APE_KS1;PP-binding;APE_KS2;PP-binding;Glycos_transf_2;Peptidase_S9;PP-binding;AMP-binding	NA	NA
AW107	antiSMASH	NODE_7942_length_5266_cov_28.5	Terpene	NA	No	1	5266	5267	NA;IAIMAI_360015;IAIMAI_360020	2	terpene_cyclase	NA	NA
AW107	antiSMASH	NODE_79_length_44807_cov_28.5	T1PKS	NA	No	3611	44807	41198	IAIMAI_22165;IAIMAI_22170;IAIMAI_22175;IAIMAI_22180;IAIMAI_22185;IAIMAI_22190;IAIMAI_22195;IAIMAI_22200;IAIMAI_22205;IAIMAI_22210;IAIMAI_22215;IAIMAI_22220;IAIMAI_22225;IAIMAI_22230;IAIMAI_22235;IAIMAI_22240;IAIMAI_22245	17	Aminotran_5;DegT_DnrJ_EryC1;Abhydrolase_6;ADH_zinc_N;adh_short;Condensation;AMP-binding;PP-binding;hyb_KS;PKS_AT;hyb_KS;ADH_N;ADH_zinc_N;adh_short;Condensation;AMP-binding;PP-binding;hyb_KS;Condensation;AMP-binding;PF00881;PP-binding	NA	NA
AW107	antiSMASH	NODE_8316_length_5136_cov_36.4	T3PKS	NA	No	1	5136	5137	NA;IAIMAI_368465;IAIMAI_368470;IAIMAI_368475;IAIMAI_368480;IAIMAI_368485	5	Chal_sti_synt_N;Chal_sti_synt_C	NA	NA
AW107	antiSMASH	NODE_861_length_16548_cov_85.0	Arylpolyene	NA	No	1	16548	16549	NA;IAIMAI_102830;IAIMAI_102835;IAIMAI_102840;IAIMAI_102845;IAIMAI_102850;IAIMAI_102855;IAIMAI_102860;IAIMAI_102865;IAIMAI_102870;IAIMAI_102875;IAIMAI_102880;IAIMAI_102885;IAIMAI_102890;IAIMAI_102895;IAIMAI_102900;IAIMAI_102905;IAIMAI_102910;IAIMAI_102915;IAIMAI_102920;IAIMAI_102925;IAIMAI_102930;IAIMAI_102935	22	APE_KS2;PP-binding;APE_KS1;PP-binding	NA	NA
AW107	antiSMASH	NODE_9168_length_4846_cov_17.2	Betalactone	NA	No	1	4846	4847	NA;IAIMAI_387365;IAIMAI_387370;IAIMAI_387375	3	AMP-binding;HMGL-like	NA	NA
AW107	antiSMASH	NODE_920_length_16199_cov_120.2	NRPS	NA	No	1	16199	16200	NA;IAIMAI_107285;IAIMAI_107290;IAIMAI_107295;IAIMAI_107300;IAIMAI_107305;IAIMAI_107310;IAIMAI_107315;IAIMAI_107320	8	Aminotran_5;DegT_DnrJ_EryC1;AMP-binding;Condensation;PP-binding;Polysacc_synt_2;RmlD_sub_bind;NAD_binding_4	NA	NA
AW107	antiSMASH	NODE_93_length_41852_cov_112.8	Arylpolyene	NA	No	1	41852	41853	NA;IAIMAI_24905;IAIMAI_24910;IAIMAI_24915;IAIMAI_24920;IAIMAI_24925;IAIMAI_24930;IAIMAI_24935;IAIMAI_24940;IAIMAI_24945;IAIMAI_24950;IAIMAI_24955;IAIMAI_24960;IAIMAI_24965;IAIMAI_24970;IAIMAI_24975;IAIMAI_24980;IAIMAI_24985;IAIMAI_24990;IAIMAI_24995;IAIMAI_25000;IAIMAI_25005;IAIMAI_25010;IAIMAI_25015;IAIMAI_25020;IAIMAI_25025;IAIMAI_25030;IAIMAI_25035;IAIMAI_25040;IAIMAI_25045;IAIMAI_25050;IAIMAI_25055;IAIMAI_25060;IAIMAI_25065;IAIMAI_25070;IAIMAI_25075;IAIMAI_25080;IAIMAI_25085;IAIMAI_25090;IAIMAI_25095;IAIMAI_25100;IAIMAI_25105;IAIMAI_25110;IAIMAI_25115;IAIMAI_25120;IAIMAI_25125	45	Orn_Arg_deC_N;Orn_DAP_Arg_deC;CBM_48;PP-binding;PP-binding;AMP-binding;Glycos_transf_2;APE_KS2;adh_short;APE_KS1	NA	NA
AW107	antiSMASH	NODE_9535_length_4742_cov_31.2	RiPP-like	NA	No	1	4742	4743	NA;IAIMAI_395145;IAIMAI_395150;IAIMAI_395155	3	TIGR01193	NA	NA
AW107	antiSMASH	NODE_9656_length_4708_cov_31.8	RRE-containing	NA	No	1	4708	4709	NA;IAIMAI_397730;IAIMAI_397735;IAIMAI_397740;IAIMAI_397745;IAIMAI_397750;IAIMAI_397755	6	PF05402;Stand_Alone_Lasso_RRE;NTP_transf_5	NA	NA
AW108	antiSMASH	NODE_1013_length_22748_cov_80.7	Phosphonate	NA	No	1	13553	13554	NA;CBJBPN_199260;CBJBPN_199265;CBJBPN_199270;CBJBPN_199275;CBJBPN_199280;CBJBPN_199285;CBJBPN_199290;CBJBPN_199295;CBJBPN_199300;CBJBPN_199305;CBJBPN_199310;CBJBPN_199315	12	Aminotran_1_2;NTP_transf_3;Asn_synthase;CTP_transf_like;phosphonates;PEP_mutase	NA	NA
AW108	antiSMASH	NODE_10888_length_4464_cov_18.8	NRPS	NA	No	1	4464	4465	NA;CBJBPN_560890;CBJBPN_560895	2	Condensation;AMP-binding;PP-binding	NA	NA
AW108	antiSMASH	NODE_1105_length_21392_cov_83.8	NRPS-like	NA	No	1	21392	21393	NA;CBJBPN_208665;CBJBPN_208670;CBJBPN_208675;CBJBPN_208680;CBJBPN_208685;CBJBPN_208690;CBJBPN_208695;CBJBPN_208700;CBJBPN_208705;CBJBPN_208710;CBJBPN_208715;CBJBPN_208720;CBJBPN_208725;CBJBPN_208730;CBJBPN_208735;CBJBPN_208740;CBJBPN_208745;CBJBPN_208750;CBJBPN_208755	19	AMP-binding;PP-binding;Poly_export	NA	NA
AW108	antiSMASH	NODE_1122_length_21198_cov_160.4	T1PKS	NA	No	1	21198	21199	NA;CBJBPN_210385;CBJBPN_210390;CBJBPN_210395;CBJBPN_210400;CBJBPN_210405;CBJBPN_210410;CBJBPN_210415;CBJBPN_210420;CBJBPN_210425;CBJBPN_210430;CBJBPN_210435;CBJBPN_210440;CBJBPN_210445;CBJBPN_210450;CBJBPN_210455;CBJBPN_210460;CBJBPN_210465;CBJBPN_210470	18	itr_KS;PKS_AT;adh_short;PP-binding	NA	NA
AW108	antiSMASH	NODE_1125_length_21175_cov_36.9	RRE-containing	NA	No	1	14798	14799	NA;CBJBPN_210655;CBJBPN_210660;CBJBPN_210665;CBJBPN_210670;CBJBPN_210675;CBJBPN_210680;CBJBPN_210685;CBJBPN_210690;CBJBPN_210695;CBJBPN_210700;CBJBPN_210705;CBJBPN_210710;CBJBPN_210715	13	Stand_Alone_Lasso_RRE;PF05402;GATase_7;Asn_synthase;PF13471;NTP_transf_5;Polysacc_synt	NA	NA
AW108	antiSMASH	NODE_12029_length_4190_cov_22.0	Ranthipeptide	NA	No	1	4190	4191	NA;CBJBPN_583700;CBJBPN_583705;CBJBPN_583710;CBJBPN_583715;CBJBPN_583720	5	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085	NA	NA
AW108	antiSMASH	NODE_12212_length_4153_cov_81.3	Ranthipeptide	NA	No	1	4153	4154	NA;CBJBPN_587295;CBJBPN_587300;CBJBPN_587305;CBJBPN_587310	4	TIGR03973;SCIFF;Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;SPASM	NA	NA
AW108	antiSMASH	NODE_1226_length_19940_cov_157.4	T1PKS	NA	No	1	19940	19941	NA;CBJBPN_220085;CBJBPN_220090;CBJBPN_220095;CBJBPN_220100;CBJBPN_220105;CBJBPN_220110;CBJBPN_220115;CBJBPN_220120;CBJBPN_220125;CBJBPN_220130;CBJBPN_220135;CBJBPN_220140;CBJBPN_220145;CBJBPN_220150;CBJBPN_220155;CBJBPN_220160;CBJBPN_220165;CBJBPN_220170;CBJBPN_220175;CBJBPN_220180;CBJBPN_220185	21	PP-binding;PKS_KS;PKS_AT;itr_KS	NA	NA
AW108	antiSMASH	NODE_12378_length_4115_cov_25.0	Cyclic-lactone-autoinducer	NA	No	1	4115	4116	NA;CBJBPN_590430;CBJBPN_590435;CBJBPN_590440;CBJBPN_590445;CBJBPN_590450	5	TIGR04223	NA	NA
AW108	antiSMASH	NODE_12455_length_4097_cov_108.1	Ranthipeptide	NA	No	1	4097	4098	NA;CBJBPN_591980;CBJBPN_591985;CBJBPN_591990;CBJBPN_591995;CBJBPN_592000;CBJBPN_592005	6	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;SPASM	NA	NA
AW108	antiSMASH	NODE_1266_length_19430_cov_154.6	RRE-containing	NA	No	1	13839	13840	NA;CBJBPN_223355;CBJBPN_223360;CBJBPN_223365;CBJBPN_223370;CBJBPN_223375;CBJBPN_223380;CBJBPN_223385;CBJBPN_223390;CBJBPN_223395	9	PF05402;Stand_Alone_Lasso_RRE;PF04055;Fer4_12;PF04055	NA	NA
AW108	antiSMASH	NODE_13048_length_3974_cov_34.4	RRE-containing	NA	No	1	3974	3975	NA;CBJBPN_603320;CBJBPN_603325;CBJBPN_603330;CBJBPN_603335	4	PF05402;Stand_Alone_Lasso_RRE	NA	NA
AW108	antiSMASH	NODE_13190_length_3942_cov_34.5	Cyclic-lactone-autoinducer	NA	No	1	3942	3943	NA;CBJBPN_605925;CBJBPN_605930;CBJBPN_605935;CBJBPN_605940;CBJBPN_605945	5	AgrB;Asn_synthase	NA	NA
AW108	antiSMASH	NODE_1331_length_18809_cov_24.7	RRE-containing	NA	No	1	11003	11004	NA;CBJBPN_229345;CBJBPN_229350;CBJBPN_229355;CBJBPN_229360;CBJBPN_229365;CBJBPN_229370;CBJBPN_229375	7	PF05402;Stand_Alone_Lasso_RRE;Glycos_transf_1	NA	NA
AW108	antiSMASH	NODE_13404_length_3901_cov_17.3	Cyclic-lactone-autoinducer	NA	No	1	3901	3902	NA;CBJBPN_609700;CBJBPN_609705;CBJBPN_609710;CBJBPN_609715;CBJBPN_609720;CBJBPN_609725;CBJBPN_609730	7	AgrB;TIGR04223;AMP-binding;PP-binding	NA	NA
AW108	antiSMASH	NODE_1342_length_18655_cov_42.3	Cyclic-lactone-autoinducer	NA	No	1	10251	10252	NA;CBJBPN_230360;CBJBPN_230365;CBJBPN_230370;CBJBPN_230375;CBJBPN_230380;CBJBPN_230385;CBJBPN_230390;CBJBPN_230395;CBJBPN_230400;CBJBPN_230405;CBJBPN_230410	11	TIGR04223	NA	NA
AW108	antiSMASH	NODE_1359_length_18489_cov_49.1	RRE-containing	NA	No	7729	18489	10762	NA;CBJBPN_231915;CBJBPN_231920;CBJBPN_231925;CBJBPN_231930;CBJBPN_231935;CBJBPN_231940;CBJBPN_231945;CBJBPN_231950;CBJBPN_231955	9	DegT_DnrJ_EryC1;Aminotran_1_2;PF04055;Fer4_12;PF05402;Stand_Alone_Lasso_RRE	NA	NA
AW108	antiSMASH	NODE_13663_length_3857_cov_101.5	Cyclic-lactone-autoinducer	NA	No	1	3857	3858	NA;CBJBPN_614330;CBJBPN_614335;CBJBPN_614340;CBJBPN_614345;CBJBPN_614350	5	AgrB;TIGR04223	NA	NA
AW108	antiSMASH	NODE_1378_length_18325_cov_51.1	T3PKS	NA	No	1	18325	18326	NA;CBJBPN_233455;CBJBPN_233460;CBJBPN_233465;CBJBPN_233470;CBJBPN_233475;CBJBPN_233480;CBJBPN_233485;CBJBPN_233490;CBJBPN_233495;CBJBPN_233500;CBJBPN_233505;CBJBPN_233510;CBJBPN_233515;CBJBPN_233520;CBJBPN_233525;CBJBPN_233530	16	Chal_sti_synt_N;PF00561	NA	NA
AW108	antiSMASH	NODE_13856_length_3819_cov_19.1	NRPS-like	NA	No	1	3819	3820	NA;CBJBPN_617835;CBJBPN_617840;CBJBPN_617845;CBJBPN_617850	4	AMP-binding;PP-binding	NA	NA
AW108	antiSMASH	NODE_14282_length_3743_cov_24.6	Cyclic-lactone-autoinducer	NA	No	1	3743	3744	NA;CBJBPN_625365;CBJBPN_625370;CBJBPN_625375;CBJBPN_625380;CBJBPN_625385	5	TIGR04223;AgrB	NA	NA
AW108	antiSMASH	NODE_14392_length_3724_cov_56.4	RRE-containing	NA	No	1	3724	3725	NA;CBJBPN_627325;CBJBPN_627330;CBJBPN_627335;CBJBPN_627340;CBJBPN_627345;CBJBPN_627350	6	PF05402;Stand_Alone_Lasso_RRE;PF04055	NA	NA
AW108	antiSMASH	NODE_14514_length_3701_cov_35.9	RRE-containing	NA	No	1	3701	3702	NA;CBJBPN_629480;CBJBPN_629485;CBJBPN_629490;CBJBPN_629495	4	PF05402;Stand_Alone_Lasso_RRE	NA	NA
AW108	antiSMASH	NODE_1460_length_17555_cov_70.0	Ranthipeptide	NA	No	1	17104	17105	NA;CBJBPN_240115;CBJBPN_240120;CBJBPN_240125;CBJBPN_240130;CBJBPN_240135;CBJBPN_240140;CBJBPN_240145;CBJBPN_240150;CBJBPN_240155;CBJBPN_240160;CBJBPN_240165;CBJBPN_240170;CBJBPN_240175;CBJBPN_240180;CBJBPN_240185;CBJBPN_240190;CBJBPN_240195;CBJBPN_240200	18	PALP;TIGR03973;SCIFF;Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;Aminotran_5	NA	NA
AW108	antiSMASH	NODE_14631_length_3679_cov_66.0	RRE-containing	NA	No	1	3679	3680	NA;CBJBPN_631410;CBJBPN_631415;CBJBPN_631420;CBJBPN_631425	4	PF05402;Stand_Alone_Lasso_RRE;PF04055;Fer4_12	NA	NA
AW108	antiSMASH	NODE_147_length_62914_cov_160.2	T1PKS	NA	Yes	16666	62905	46241	NA;CBJBPN_58470;CBJBPN_58475;CBJBPN_58480;CBJBPN_58485;CBJBPN_58490;CBJBPN_58495;CBJBPN_58500;CBJBPN_58505;CBJBPN_58510;CBJBPN_58515;CBJBPN_58520;CBJBPN_58525;CBJBPN_58530;CBJBPN_58535;CBJBPN_58540;CBJBPN_58545;CBJBPN_58550;CBJBPN_58555;CBJBPN_58560;CBJBPN_58565;CBJBPN_58570;CBJBPN_58575;CBJBPN_58580;CBJBPN_58585;CBJBPN_58590;CBJBPN_58595;CBJBPN_58600;CBJBPN_58605;CBJBPN_58610;CBJBPN_58615;CBJBPN_58620;CBJBPN_58625;CBJBPN_58630;CBJBPN_58635;CBJBPN_58640;CBJBPN_58645;CBJBPN_58650;CBJBPN_58655;CBJBPN_58660;CBJBPN_58665;CBJBPN_58670;CBJBPN_58675;CBJBPN_58680	43	PP-binding;PKS_KS;PKS_AT;PKS_KS;mod_KS;hyb_KS;itr_KS;tra_KS;mod_KS;hyb_KS;itr_KS;PKS_KS;ubiA;Polysacc_synt_2;p450	NA	NA
AW108	antiSMASH	NODE_15050_length_3611_cov_28.6	Ranthipeptide	NA	No	1	3611	3612	NA;CBJBPN_638530;CBJBPN_638535;CBJBPN_638540;CBJBPN_638545;CBJBPN_638550	5	TIGR03973;SCIFF	NA	NA
AW108	antiSMASH	NODE_1506_length_17175_cov_58.1	RRE-containing	NA	No	1830	17175	15347	NA;CBJBPN_243955;CBJBPN_243960;CBJBPN_243965;CBJBPN_243970;CBJBPN_243975;CBJBPN_243980;CBJBPN_243985;CBJBPN_243990;CBJBPN_243995;CBJBPN_244000;CBJBPN_244005;CBJBPN_244010;CBJBPN_244015;CBJBPN_244020	14	Glycos_transf_1;Glycos_transf_1;RmlD_sub_bind;PF05402;Stand_Alone_Lasso_RRE;Glyco_tran_28_C	NA	NA
AW108	antiSMASH	NODE_155_length_61996_cov_156.2	Fungal-RiPP-like	NA	No	27606	61996	34392	NA;CBJBPN_60540;CBJBPN_60545;CBJBPN_60550;CBJBPN_60555;CBJBPN_60560;CBJBPN_60565;CBJBPN_60570;CBJBPN_60575;CBJBPN_60580;CBJBPN_60585;CBJBPN_60590;CBJBPN_60595;CBJBPN_60600;CBJBPN_60605;CBJBPN_60610;CBJBPN_60615;CBJBPN_60620;CBJBPN_60625;CBJBPN_60630;CBJBPN_60635;CBJBPN_60640	21	p450;DUF3328	NA	NA
AW108	antiSMASH	NODE_16457_length_3399_cov_24.9	RRE-containing	NA	No	1	3399	3400	NA;CBJBPN_661710;CBJBPN_661715;CBJBPN_661720;CBJBPN_661725	4	PF05402;Stand_Alone_Lasso_RRE	NA	NA
AW108	antiSMASH	NODE_16485_length_3394_cov_82.0	RiPP-like	NA	No	1	3394	3395	NA;CBJBPN_662135;CBJBPN_662140;CBJBPN_662145;CBJBPN_662150	4	YcaO	NA	NA
AW108	antiSMASH	NODE_1651_length_16113_cov_115.6	NRPS	NA	No	1	16113	16114	NA;CBJBPN_254555;CBJBPN_254560;CBJBPN_254565;CBJBPN_254570;CBJBPN_254575;CBJBPN_254580;CBJBPN_254585;CBJBPN_254590;CBJBPN_254595;CBJBPN_254600;CBJBPN_254605;CBJBPN_254610;CBJBPN_254615;CBJBPN_254620;CBJBPN_254625;CBJBPN_254630;CBJBPN_254635	17	Fer4_12;PF04055;TIGR04085;Fer4_12;PF04055;PP-binding;AMP-binding;PP-binding;Condensation;AMP-binding	NA	NA
AW108	antiSMASH	NODE_16870_length_3342_cov_77.3	RRE-containing	NA	No	1	3342	3343	NA;CBJBPN_668250;CBJBPN_668255;CBJBPN_668260;CBJBPN_668265	4	DegT_DnrJ_EryC1;Aminotran_1_2;PF05402;Stand_Alone_Lasso_RRE	NA	NA
AW108	antiSMASH	NODE_1717_length_15624_cov_144.4	Fungal-RiPP	NA	No	1	15624	15625	NA;CBJBPN_259205;CBJBPN_259210;CBJBPN_259215;CBJBPN_259220;CBJBPN_259225;CBJBPN_259230;CBJBPN_259235;CBJBPN_259240;CBJBPN_259245;CBJBPN_259250;CBJBPN_259255;CBJBPN_259260;CBJBPN_259265;CBJBPN_259270;CBJBPN_259275;CBJBPN_259280;CBJBPN_259285;CBJBPN_259290;CBJBPN_259295;CBJBPN_259300	20	DUF3328;Peptidase_S41	NA	NA
AW108	antiSMASH	NODE_17184_length_3300_cov_56.5	Terpene	NA	No	1	3300	3301	NA;CBJBPN_673120;CBJBPN_673125;CBJBPN_673130	3	phytoene_synt	NA	NA
AW108	antiSMASH	NODE_17294_length_3286_cov_40.9	Ranthipeptide	NA	No	1	3286	3287	NA;CBJBPN_674775;CBJBPN_674780;CBJBPN_674785;CBJBPN_674790;CBJBPN_674795;CBJBPN_674800	6	TIGR03973;SCIFF	NA	NA
AW108	antiSMASH	NODE_17434_length_3269_cov_31.7	Arylpolyene	NA	No	1	3269	3270	NA;CBJBPN_676950;CBJBPN_676955;CBJBPN_676960;CBJBPN_676965	4	APE_KS2;adh_short	NA	NA
AW108	antiSMASH	NODE_1764_length_15319_cov_97.4	Phosphonate	NA	No	5924	15319	9397	NA;CBJBPN_262345;CBJBPN_262350;CBJBPN_262355;CBJBPN_262360;CBJBPN_262365;CBJBPN_262370;CBJBPN_262375;CBJBPN_262380;CBJBPN_262385;CBJBPN_262390	10	AMP-binding;phosphonates;PEP_mutase;TPP_enzyme_N;TPP_enzyme_C;NTP_transf_3;Fe-ADH	NA	NA
AW108	antiSMASH	NODE_18111_length_3186_cov_80.6	RRE-containing	NA	No	1	3186	3187	NA;CBJBPN_687090;CBJBPN_687095;CBJBPN_687100;CBJBPN_687105	4	PF05402;Stand_Alone_Lasso_RRE	NA	NA
AW108	antiSMASH	NODE_18806_length_3112_cov_35.8	Cyclic-lactone-autoinducer	NA	No	1	3112	3113	NA;CBJBPN_697450;CBJBPN_697455;CBJBPN_697460;CBJBPN_697465	4	AgrB	NA	NA
AW108	antiSMASH	NODE_18994_length_3094_cov_140.3	RRE-containing	NA	No	1	3094	3095	NA;CBJBPN_700270;CBJBPN_700275;CBJBPN_700280;CBJBPN_700285	4	NTP_transf_5;Stand_Alone_Lasso_RRE;PF05402;PqqD_RRE	NA	NA
AW108	antiSMASH	NODE_1909_length_14420_cov_33.6	Cyclic-lactone-autoinducer	NA	No	1	14420	14421	NA;CBJBPN_271575;CBJBPN_271580;CBJBPN_271585;CBJBPN_271590;CBJBPN_271595;CBJBPN_271600;CBJBPN_271605;CBJBPN_271610;CBJBPN_271615;CBJBPN_271620;CBJBPN_271625;CBJBPN_271630;CBJBPN_271635;CBJBPN_271640;CBJBPN_271645;CBJBPN_271650	16	AgrB	NA	NA
AW108	antiSMASH	NODE_19196_length_3070_cov_20.2	Ranthipeptide	NA	No	1	3070	3071	NA;CBJBPN_703240;CBJBPN_703245;CBJBPN_703250	3	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085	NA	NA
AW108	antiSMASH	NODE_19229_length_3066_cov_16.4	NRPS-like	NA	No	1	3066	3067	NA;CBJBPN_703675;CBJBPN_703680	2	AMP-binding;PP-binding	NA	NA
